Date,Time,Race,Gender,Body_Size,Age_Range,Basket_Size,Wash_Item,Washer_No,Dryer_No,TimeSpent_minutes,TotalSpent_RM,weather,With_Kids,Kids_Category,Race_fac,Gender_fac,Wash_Item_fac,weather_fac,Body_Size_oe,Basket_Size_oe,Kids_Category_oe,With_Kids_oe
26/10/2015,8:40:01,malay,male,thin,29,small,clothes,6,9,52,14,Sunny,no,no_kids,0,0,0,1,0,0,0,0
26/10/2015,8:40:01,malay,female,fat,46,big,clothes,5,8,43,7,Rainy,no,no_kids,0,1,0,0,2,1,0,0
26/10/2015,8:40:01,malay,male,moderate,41,big,clothes,3,9,13,10,Rainy,yes,baby,0,0,0,0,1,1,1,1
26/10/2015,9:15:05,indian,male,moderate,41,big,clothes,6,7,26,10,Sunny,no,no_kids,1,0,0,1,1,1,0,0
29/10/2015,21:19:48,chinese,female,moderate,42,small,clothes,6,8,35,11,Sunny,no,no_kids,2,1,0,1,1,0,0,0
29/10/2015,21:28:23,chinese,female,fat,32,big,clothes,5,10,44,14,Rainy,no,no_kids,2,1,0,0,2,1,0,0
29/10/2015,21:28:23,malay,male,fat,35,small,clothes,3,8,56,14,Sunny,no,no_kids,0,0,0,1,2,0,0,0
29/10/2015,21:30:29,foreigner ,female,fat,45,big,clothes,6,10,37,18,Sunny,no,no_kids,3,1,0,1,2,1,0,0
29/10/2015,21:49:52,indian,male,moderate,39,big,clothes,6,9,54,11,Sunny,yes,young,1,0,0,1,1,1,3,1
29/10/2015,21:59:25,malay,female,fat,47,big,clothes,4,10,16,8,Rainy,no,no_kids,0,1,0,0,2,1,0,0
29/10/2015,21:59:25,malay,male,fat,34,big,clothes,6,8,49,20,Sunny,no,no_kids,0,0,0,1,2,1,0,0
29/10/2015,21:59:25,malay,female,moderate,44,big,clothes,6,7,25,12,Rainy,no,no_kids,0,1,0,0,1,1,0,0
29/10/2015,22:38:51,indian,male,fat,38,big,clothes,6,10,51,18,Sunny,no,no_kids,1,0,0,1,2,1,0,0
30/10/2015,18:53:06,malay,male,thin,49,big,clothes,5,8,16,8,Sunny,no,no_kids,0,0,0,1,0,1,0,0
1/11/2015,6:44:39,malay,female,moderate,47,big,clothes,4,10,23,16,Sunny,no,no_kids,0,1,0,1,1,1,0,0
1/11/2015,7:15:46,malay,female,thin,39,big,clothes,6,10,15,11,Rainy,no,no_kids,0,1,0,0,0,1,0,0
1/11/2015,7:49:27,indian,male,thin,52,big,clothes,4,8,32,16,Sunny,no,no_kids,1,0,0,1,0,1,0,0
1/11/2015,8:07:53,malay,male,fat,29,big,clothes,6,9,30,11,Sunny,yes,young,0,0,0,1,2,1,3,1
2/11/2015,13:32:51,foreigner ,male,thin,44,big,clothes,3,9,11,8,Rainy,no,no_kids,3,0,0,0,0,1,0,0
2/11/2015,13:54:53,indian,male,moderate,50,small,clothes,6,10,26,12,Rainy,no,no_kids,1,0,0,0,1,0,0,0
2/11/2015,14:29:06,malay,female,fat,34,big,clothes,3,7,22,16,Sunny,no,no_kids,0,1,0,1,2,1,0,0
2/11/2015,14:40:43,malay,female,moderate,53,big,clothes,6,7,22,15,Rainy,no,no_kids,0,1,0,0,1,1,0,0
2/11/2015,14:50:13,malay,male,fat,39,small,clothes,6,8,60,14,Rainy,no,no_kids,0,0,0,0,2,0,0,0
2/11/2015,14:50:13,malay,male,moderate,39,big,clothes,3,7,32,9,Sunny,no,no_kids,0,0,0,1,1,1,0,0
2/11/2015,15:15:59,indian,female,thin,36,big,clothes,4,8,17,19,Rainy,no,no_kids,1,1,0,0,0,1,0,0
2/11/2015,15:20:26,malay,male,thin,43,big,clothes,3,7,21,13,Sunny,no,no_kids,0,0,0,1,0,1,0,0
2/11/2015,17:19:17,malay,female,fat,44,big,clothes,6,9,30,10,Sunny,no,no_kids,0,1,0,1,2,1,0,0
2/11/2015,17:23:07,malay,female,fat,50,big,clothes,5,9,19,15,Rainy,no,no_kids,0,1,0,0,2,1,0,0
2/11/2015,17:23:07,malay,female,fat,55,big,clothes,3,7,28,18,Sunny,no,no_kids,0,1,0,1,2,1,0,0
2/11/2015,17:43:38,malay,female,moderate,29,big,clothes,5,10,41,16,Sunny,no,no_kids,0,1,0,1,1,1,0,0
2/11/2015,17:47:23,indian,female,thin,28,big,blankets,4,8,19,11,Rainy,no,no_kids,1,1,1,0,0,1,0,0
2/11/2015,18:06:43,malay,male,fat,35,big,clothes,5,9,22,8,Sunny,no,no_kids,0,0,0,1,2,1,0,0
2/11/2015,18:18:21,malay,male,moderate,46,big,clothes,6,7,43,13,Sunny,no,no_kids,0,0,0,1,1,1,0,0
2/11/2015,18:39:35,indian,male,moderate,50,big,clothes,5,7,26,16,Rainy,no,no_kids,1,0,0,0,1,1,0,0
2/11/2015,18:39:35,malay,female,thin,33,small,clothes,3,10,32,9,Sunny,no,no_kids,0,1,0,1,0,0,0,0
2/11/2015,19:00:24,malay,female,moderate,34,big,clothes,6,7,53,9,Sunny,no,no_kids,0,1,0,1,1,1,0,0
2/11/2015,19:02:13,malay,male,fat,40,big,clothes,5,9,48,11,Rainy,no,no_kids,0,0,0,0,2,1,0,0
2/11/2015,19:00:14,malay,female,fat,33,big,clothes,3,7,44,11,Rainy,no,no_kids,0,1,0,0,2,1,0,0
2/11/2015,19:14:08,indian,female,moderate,52,big,clothes,5,8,11,9,Rainy,no,no_kids,1,1,0,0,1,1,0,0
2/11/2015,19:14:08,chinese,male,fat,54,big,clothes,3,7,50,9,Rainy,no,no_kids,2,0,0,0,2,1,0,0
2/11/2015,19:35:06,malay,female,moderate,38,big,clothes,3,10,33,18,Sunny,no,no_kids,0,1,0,1,1,1,0,0
2/11/2015,19:36:41,foreigner ,male,thin,43,small,clothes,5,10,39,10,Sunny,no,no_kids,3,0,0,1,0,0,0,0
2/11/2015,19:49:45,foreigner ,male,thin,45,big,clothes,3,8,51,14,Sunny,no,no_kids,3,0,0,1,0,1,0,0
2/11/2015,20:11:16,malay,male,moderate,52,big,clothes,6,9,27,21,Sunny,no,no_kids,0,0,0,1,1,1,0,0
2/11/2015,20:11:16,malay,female,fat,37,big,clothes,3,9,49,21,Sunny,no,no_kids,0,1,0,1,2,1,0,0
2/11/2015,20:43:51,malay,male,fat,41,big,clothes,5,10,39,10,Rainy,no,no_kids,0,0,0,0,2,1,0,0
2/11/2015,21:21:52,malay,male,fat,45,big,clothes,5,10,56,8,Rainy,no,no_kids,0,0,0,0,2,1,0,0
2/11/2015,21:31:46,malay,female,thin,53,big,clothes,5,10,35,16,Sunny,no,no_kids,0,1,0,1,0,1,0,0
2/11/2015,21:36:02,malay,male,thin,39,big,blankets,4,8,43,14,Sunny,no,no_kids,0,0,1,1,0,1,0,0
2/11/2015,22:08:41,indian,male,moderate,32,big,clothes,6,10,18,14,Sunny,no,no_kids,1,0,0,1,1,1,0,0
2/11/2015,22:10:28,malay,female,thin,39,big,clothes,3,8,43,7,Rainy,no,no_kids,0,1,0,0,0,1,0,0
2/11/2015,23:09:00,indian,female,thin,33,big,clothes,5,9,54,7,Rainy,no,no_kids,1,1,0,0,0,1,0,0
2/11/2015,23:12:22,indian,female,fat,46,big,clothes,6,7,39,17,Sunny,no,no_kids,1,1,0,1,2,1,0,0
2/11/2015,23:14:25,indian,female,fat,30,big,blankets,3,8,14,21,Sunny,no,no_kids,1,1,1,1,2,1,0,0
3/11/2015,0:26:16,chinese,male,moderate,55,big,clothes,5,10,29,12,Rainy,no,no_kids,2,0,0,0,1,1,0,0
3/11/2015,0:34:09,indian,female,thin,30,big,clothes,5,8,31,8,Sunny,no,no_kids,1,1,0,1,0,1,0,0
3/11/2015,0:54:05,malay,male,fat,34,big,clothes,5,7,27,13,Sunny,no,no_kids,0,0,0,1,2,1,0,0
3/11/2015,1:14:32,indian,female,fat,39,big,clothes,3,10,31,9,Rainy,no,no_kids,1,1,0,0,2,1,0,0
3/11/2015,8:09:27,chinese,female,fat,41,big,clothes,4,10,34,14,Sunny,no,no_kids,2,1,0,1,2,1,0,0
3/11/2015,8:51:31,chinese,male,fat,39,big,clothes,4,7,32,16,Sunny,no,no_kids,2,0,0,1,2,1,0,0
3/11/2015,9:20:56,indian,male,moderate,35,big,clothes,3,7,11,13,Rainy,no,no_kids,1,0,0,0,1,1,0,0
3/11/2015,10:39:34,malay,female,thin,34,big,clothes,4,7,54,15,Sunny,no,no_kids,0,1,0,1,0,1,0,0
3/11/2015,14:27:01,chinese,male,moderate,55,big,clothes,3,7,24,16,Sunny,no,no_kids,2,0,0,1,1,1,0,0
3/11/2015,15:22:19,indian,female,moderate,47,big,clothes,3,10,49,11,Sunny,no,no_kids,1,1,0,1,1,1,0,0
3/11/2015,17:15:38,chinese,male,thin,45,big,clothes,4,8,45,18,Rainy,no,no_kids,2,0,0,0,0,1,0,0
3/11/2015,17:51:32,malay,female,fat,31,big,clothes,4,8,51,18,Sunny,no,no_kids,0,1,0,1,2,1,0,0
3/11/2015,18:47:12,chinese,female,thin,41,big,clothes,3,8,18,16,Rainy,no,no_kids,2,1,0,0,0,1,0,0
3/11/2015,19:16:59,foreigner ,male,thin,42,big,clothes,6,9,16,15,Sunny,no,no_kids,3,0,0,1,0,1,0,0
3/11/2015,19:37:38,foreigner ,female,fat,36,big,clothes,5,7,14,19,Sunny,no,no_kids,3,1,0,1,2,1,0,0
3/11/2015,19:37:38,foreigner ,female,fat,54,big,blankets,5,8,48,20,Rainy,no,no_kids,3,1,1,0,2,1,0,0
3/11/2015,19:40:43,chinese,female,thin,44,big,clothes,6,10,29,7,Sunny,no,no_kids,2,1,0,1,0,1,0,0
3/11/2015,19:40:43,malay,female,moderate,47,big,clothes,5,10,42,7,Sunny,no,no_kids,0,1,0,1,1,1,0,0
3/11/2015,19:40:43,malay,female,moderate,47,big,clothes,3,9,43,12,Rainy,no,no_kids,0,1,0,0,1,1,0,0
3/11/2015,20:20:31,malay,male,fat,29,big,clothes,4,8,60,15,Sunny,no,no_kids,0,0,0,1,2,1,0,0
3/11/2015,20:22:04,malay,female,fat,41,big,clothes,6,9,29,7,Rainy,no,no_kids,0,1,0,0,2,1,0,0
3/11/2015,20:44:37,malay,female,thin,50,big,clothes,6,10,37,20,Sunny,no,no_kids,0,1,0,1,0,1,0,0
3/11/2015,21:13:30,malay,female,fat,54,big,blankets,3,9,23,7,Sunny,no,no_kids,0,1,1,1,2,1,0,0
3/11/2015,21:15:51,malay,female,fat,48,big,clothes,4,8,11,14,Sunny,no,no_kids,0,1,0,1,2,1,0,0
3/11/2015,21:15:51,chinese,female,thin,41,big,blankets,3,7,60,18,Sunny,no,no_kids,2,1,1,1,0,1,0,0
3/11/2015,21:26:53,malay,male,fat,29,big,clothes,5,7,27,17,Sunny,no,no_kids,0,0,0,1,2,1,0,0
3/11/2015,21:30:09,malay,male,thin,34,big,clothes,4,7,15,15,Rainy,no,no_kids,0,0,0,0,0,1,0,0
3/11/2015,21:32:52,malay,male,fat,29,big,clothes,5,9,12,20,Sunny,yes,young,0,0,0,1,2,1,3,1
3/11/2015,21:56:30,indian,male,moderate,39,big,clothes,3,10,50,18,Rainy,no,no_kids,1,0,0,0,1,1,0,0
3/11/2015,21:58:24,malay,female,fat,43,big,clothes,5,9,54,21,Sunny,yes,toddler,0,1,0,1,2,1,2,1
3/11/2015,22:32:11,malay,male,thin,32,big,clothes,5,8,37,7,Sunny,no,no_kids,0,0,0,1,0,1,0,0
3/11/2015,22:33:00,malay,male,moderate,29,big,clothes,6,8,45,9,Rainy,no,no_kids,0,0,0,0,1,1,0,0
3/11/2015,22:33:00,malay,female,thin,48,big,clothes,3,10,17,18,Sunny,yes,toddler,0,1,0,1,0,1,2,1
3/11/2015,22:42:30,chinese,male,moderate,54,big,clothes,4,8,46,18,Sunny,yes,young,2,0,0,1,1,1,3,1
3/11/2015,22:42:30,malay,male,moderate,42,big,clothes,3,7,31,19,Sunny,no,no_kids,0,0,0,1,1,1,0,0
3/11/2015,23:30:29,malay,female,fat,35,big,clothes,5,7,21,14,Rainy,no,no_kids,0,1,0,0,2,1,0,0
3/11/2015,23:30:29,malay,female,moderate,40,big,clothes,3,8,49,13,Sunny,no,no_kids,0,1,0,1,1,1,0,0
3/11/2015,23:39:34,malay,male,moderate,37,big,blankets,3,7,15,7,Sunny,no,no_kids,0,0,1,1,1,1,0,0
3/11/2015,23:54:41,chinese,male,thin,31,big,clothes,4,8,54,18,Sunny,no,no_kids,2,0,0,1,0,1,0,0
3/11/2015,23:54:41,malay,female,thin,55,big,clothes,6,9,20,10,Sunny,no,no_kids,0,1,0,1,0,1,0,0
3/11/2015,23:54:41,chinese,male,thin,39,big,clothes,5,7,22,21,Sunny,no,no_kids,2,0,0,1,0,1,0,0
4/11/2015,1:21:42,indian,male,thin,37,big,blankets,6,9,36,9,Sunny,no,no_kids,1,0,1,1,0,1,0,0
4/11/2015,1:35:20,malay,female,moderate,30,big,clothes,4,8,39,15,Rainy,no,no_kids,0,1,0,0,1,1,0,0
4/11/2015,1:56:39,indian,male,moderate,45,small,clothes,6,10,36,18,Sunny,no,no_kids,1,0,0,1,1,0,0,0
4/11/2015,2:39:24,foreigner ,female,fat,28,big,clothes,6,8,22,20,Rainy,no,no_kids,3,1,0,0,2,1,0,0
4/11/2015,2:39:24,foreigner ,female,moderate,44,big,clothes,4,9,49,8,Sunny,no,no_kids,3,1,0,1,1,1,0,0
4/11/2015,3:59:41,indian,male,moderate,33,big,clothes,5,10,42,16,Rainy,no,no_kids,1,0,0,0,1,1,0,0
4/11/2015,5:40:28,malay,male,moderate,32,big,blankets,5,9,35,11,Sunny,no,no_kids,0,0,1,1,1,1,0,0
4/11/2015,7:25:24,malay,male,thin,37,small,clothes,4,9,54,13,Sunny,no,no_kids,0,0,0,1,0,0,0,0
4/11/2015,7:51:40,malay,male,moderate,39,big,clothes,6,9,11,7,Sunny,no,no_kids,0,0,0,1,1,1,0,0
4/11/2015,8:47:54,indian,male,moderate,35,big,clothes,6,9,55,17,Sunny,no,no_kids,1,0,0,1,1,1,0,0
4/11/2015,9:12:22,indian,female,fat,36,big,clothes,6,10,51,11,Rainy,no,no_kids,1,1,0,0,2,1,0,0
4/11/2015,9:51:50,malay,female,thin,39,big,clothes,5,9,57,20,Sunny,yes,toddler,0,1,0,1,0,1,2,1
4/11/2015,10:00:57,malay,female,thin,48,big,clothes,6,8,30,16,Rainy,no,no_kids,0,1,0,0,0,1,0,0
4/11/2015,10:00:57,chinese,female,thin,51,big,clothes,4,9,24,19,Rainy,no,no_kids,2,1,0,0,0,1,0,0
4/11/2015,10:01:50,malay,male,thin,28,big,clothes,3,7,12,9,Sunny,yes,toddler,0,0,0,1,0,1,2,1
4/11/2015,10:29:45,malay,male,thin,44,big,clothes,3,10,17,11,Sunny,no,no_kids,0,0,0,1,0,1,0,0
4/11/2015,11:41:09,indian,female,thin,34,big,blankets,6,8,20,8,Rainy,no,no_kids,1,1,1,0,0,1,0,0
4/11/2015,11:58:34,indian,female,moderate,49,big,clothes,6,9,19,9,Sunny,no,no_kids,1,1,0,1,1,1,0,0
4/11/2015,12:06:55,indian,male,moderate,48,big,clothes,4,7,25,14,Rainy,no,no_kids,1,0,0,0,1,1,0,0
4/11/2015,12:07:35,indian,male,moderate,53,big,clothes,4,9,12,12,Sunny,no,no_kids,1,0,0,1,1,1,0,0
5/11/2015,15:26:15,malay,male,moderate,46,big,clothes,4,7,48,13,Rainy,no,no_kids,0,0,0,0,1,1,0,0
5/11/2015,15:38:39,indian,male,fat,47,big,clothes,5,9,52,13,Sunny,no,no_kids,1,0,0,1,2,1,0,0
5/11/2015,15:47;02,malay,male,moderate,55,big,clothes,6,7,60,13,Rainy,no,no_kids,0,0,0,0,1,1,0,0
5/11/2015,15:52;08,malay,female,thin,37,big,clothes,5,10,16,16,Rainy,no,no_kids,0,1,0,0,0,1,0,0
15/11/2015,6:29:49,chinese,male,thin,37,big,clothes,4,7,55,15,Sunny,no,no_kids,2,0,0,1,0,1,0,0
15/11/2015,7:09:32,indian,male,moderate,31,big,clothes,6,7,44,12,Sunny,no,no_kids,1,0,0,1,1,1,0,0
15/11/2015,7:27:03,foreigner ,female,moderate,42,small,clothes,6,9,56,18,Sunny,no,no_kids,3,1,0,1,1,0,0,0
15/11/2015,7:29:00,foreigner ,female,thin,46,big,clothes,5,10,53,20,Sunny,no,no_kids,3,1,0,1,0,1,0,0
15/11/2015,8:00:24,malay,male,fat,50,big,clothes,3,7,43,11,Rainy,yes,young,0,0,0,0,2,1,3,1
15/11/2015,8:08:58,malay,male,fat,51,big,blankets,4,9,17,10,Rainy,yes,young,0,0,1,0,2,1,3,1
15/11/2015,8:23:09,indian,male,thin,30,big,clothes,5,7,58,19,Sunny,no,no_kids,1,0,0,1,0,1,0,0
15/11/2015,8:23:09,malay,female,moderate,47,big,clothes,5,8,57,12,Sunny,no,no_kids,0,1,0,1,1,1,0,0
15/11/2015,8:39:05,foreigner ,male,moderate,33,big,clothes,6,7,38,10,Sunny,no,no_kids,3,0,0,1,1,1,0,0
15/11/2015,9:04:26,malay,female,moderate,29,big,clothes,4,8,16,8,Sunny,yes,baby,0,1,0,1,1,1,1,1
15/11/2015,9:22:56,indian,female,thin,54,big,clothes,3,8,19,8,Sunny,no,no_kids,1,1,0,1,0,1,0,0
15/11/2015,9:23:33,malay,female,moderate,35,big,clothes,3,8,42,16,Sunny,no,no_kids,0,1,0,1,1,1,0,0
15/11/2015,9:38:17,malay,female,moderate,45,big,clothes,5,9,13,17,Sunny,yes,toddler,0,1,0,1,1,1,2,1
15/11/2015,9:58:59,chinese,male,thin,53,big,clothes,4,10,55,11,Rainy,no,no_kids,2,0,0,0,0,1,0,0
15/11/2015,9:58:59,malay,female,moderate,48,big,clothes,3,7,24,14,Sunny,no,no_kids,0,1,0,1,1,1,0,0
15/11/2015,10:26:01,indian,female,thin,36,big,blankets,3,7,34,11,Sunny,no,no_kids,1,1,1,1,0,1,0,0
15/11/2015,10:49:03,chinese,male,moderate,45,big,clothes,4,9,29,14,Sunny,no,no_kids,2,0,0,1,1,1,0,0
15/11/2015,10:53:52,malay,male,fat,41,big,clothes,5,9,33,14,Sunny,no,no_kids,0,0,0,1,2,1,0,0
15/11/2015,10:58:57,malay,female,thin,54,big,clothes,6,8,45,11,Sunny,yes,toddler,0,1,0,1,0,1,2,1
15/11/2015,10:58:57,indian,female,thin,35,big,blankets,3,8,51,14,Rainy,no,no_kids,1,1,1,0,0,1,0,0
15/11/2015,11:25:15,indian,female,moderate,46,big,clothes,3,8,30,18,Rainy,yes,young,1,1,0,0,1,1,3,1
15/11/2015,11:28:47,indian,female,thin,53,big,clothes,4,8,60,10,Sunny,yes,baby,1,1,0,1,0,1,1,1
15/11/2015,11:32:19,malay,female,fat,38,big,clothes,6,10,47,12,Sunny,no,no_kids,0,1,0,1,2,1,0,0
15/11/2015,11:59:28,malay,female,moderate,39,big,clothes,5,10,46,12,Sunny,no,no_kids,0,1,0,1,1,1,0,0
15/11/2015,12:00:15,malay,female,fat,32,big,clothes,3,10,44,16,Sunny,yes,toddler,0,1,0,1,2,1,2,1
15/11/2015,12:19:53,chinese,male,moderate,37,big,clothes,6,9,16,7,Sunny,no,no_kids,2,0,0,1,1,1,0,0
15/11/2015,12:19:53,malay,male,moderate,53,big,blankets,5,8,25,15,Sunny,no,no_kids,0,0,1,1,1,1,0,0
15/11/2015,12:19:53,chinese,male,thin,53,big,clothes,5,7,17,10,Sunny,no,no_kids,2,0,0,1,0,1,0,0
15/11/2015,12:52:04,chinese,male,thin,39,big,clothes,5,9,42,13,Sunny,yes,toddler,2,0,0,1,0,1,2,1
15/11/2015,13:11:03,malay,male,moderate,50,big,blankets,4,7,38,8,Rainy,yes,young,0,0,1,0,1,1,3,1
15/11/2015,13:37:39,indian,male,thin,53,big,clothes,4,10,16,9,Sunny,no,no_kids,1,0,0,1,0,1,0,0
15/11/2015,13:38:37,malay,female,fat,49,big,clothes,3,10,51,7,Sunny,no,no_kids,0,1,0,1,2,1,0,0
15/11/2015,13:56:02,indian,male,thin,41,big,clothes,6,10,34,20,Rainy,yes,young,1,0,0,0,0,1,3,1
15/11/2015,13:56:27,indian,female,moderate,30,big,blankets,5,8,38,15,Rainy,no,no_kids,1,1,1,0,1,1,0,0
15/11/2015,14:20:40,malay,female,thin,54,big,blankets,6,8,44,21,Rainy,yes,baby,0,1,1,0,0,1,1,1
15/11/2015,14:37:49,malay,male,thin,50,big,clothes,4,8,34,17,Sunny,yes,young,0,0,0,1,0,1,3,1
15/11/2015,14:49:07,indian,female,thin,35,big,blankets,6,10,12,12,Sunny,no,no_kids,1,1,1,1,0,1,0,0
15/11/2015,14:49:07,indian,female,thin,46,big,clothes,4,10,59,8,Sunny,no,no_kids,1,1,0,1,0,1,0,0
15/11/2015,14:54:24,indian,female,thin,51,big,clothes,3,7,23,19,Sunny,no,no_kids,1,1,0,1,0,1,0,0
15/11/2015,14:57:02,chinese,female,moderate,30,big,blankets,3,7,19,13,Sunny,no,no_kids,2,1,1,1,1,1,0,0
23/11/2015,16:05:10,malay,female,moderate,40,big,clothes,3,7,41,8,Sunny,yes,young,0,1,0,1,1,1,3,1
23/11/2015,16:09:19,malay,female,fat,39,big,clothes,3,8,38,7,Rainy,yes,young,0,1,0,0,2,1,3,1
23/11/2015,16:35:09,malay,female,moderate,54,big,clothes,4,7,24,14,Sunny,yes,toddler,0,1,0,1,1,1,2,1
23/11/2015,17:17:00,malay,female,fat,54,big,clothes,6,10,26,13,Sunny,yes,young,0,1,0,1,2,1,3,1
23/11/2015,17:34:57,indian,male,fat,48,big,clothes,4,7,16,9,Rainy,no,no_kids,1,0,0,0,2,1,0,0
23/11/2015,17:36:07,indian,female,moderate,46,big,blankets,3,8,55,17,Sunny,no,no_kids,1,1,1,1,1,1,0,0
23/11/2015,17:48:01,chinese,male,fat,45,big,clothes,5,10,12,18,Rainy,no,no_kids,2,0,0,0,2,1,0,0
23/11/2015,17:48:01,malay,female,moderate,45,small,clothes,4,9,57,10,Sunny,no,no_kids,0,1,0,1,1,0,0,0
23/11/2015,19:14:05,foreigner ,female,thin,49,big,clothes,4,8,53,14,Sunny,no,no_kids,3,1,0,1,0,1,0,0
23/11/2015,19:14:05,malay,female,thin,36,big,clothes,5,9,28,19,Rainy,no,no_kids,0,1,0,0,0,1,0,0
23/11/2015,19:21:16,chinese,male,fat,32,big,clothes,4,7,51,7,Rainy,no,no_kids,2,0,0,0,2,1,0,0
23/11/2015,20:06:27,indian,male,moderate,30,big,clothes,6,7,54,20,Sunny,no,no_kids,1,0,0,1,1,1,0,0
23/11/2015,20:09:49,indian,male,fat,51,big,clothes,6,10,43,15,Sunny,no,no_kids,1,0,0,1,2,1,0,0
23/11/2015,20:09:49,malay,male,thin,33,big,clothes,4,10,57,8,Rainy,no,no_kids,0,0,0,0,0,1,0,0
23/11/2015,20:09:49,malay,female,moderate,28,big,clothes,3,7,23,18,Rainy,no,no_kids,0,1,0,0,1,1,0,0
23/11/2015,20:11:02,chinese,male,thin,50,big,clothes,5,9,36,8,Rainy,no,no_kids,2,0,0,0,0,1,0,0
23/11/2015,20:43:44,indian,male,fat,53,big,clothes,4,10,37,14,Sunny,no,no_kids,1,0,0,1,2,1,0,0
23/11/2015,20:47:06,foreigner ,male,fat,52,big,blankets,3,10,43,15,Sunny,no,no_kids,3,0,1,1,2,1,0,0
23/11/2015,20:47:06,malay,female,thin,33,big,clothes,4,8,50,9,Sunny,no,no_kids,0,1,0,1,0,1,0,0
23/11/2015,20:47:06,malay,female,thin,45,big,clothes,6,7,33,8,Rainy,no,no_kids,0,1,0,0,0,1,0,0
23/11/2015,20:51:47,chinese,male,thin,39,big,clothes,3,8,15,19,Rainy,yes,young,2,0,0,0,0,1,3,1
23/11/2015,22:16:27,indian,male,moderate,47,big,blankets,4,8,30,11,Sunny,no,no_kids,1,0,1,1,1,1,0,0
23/11/2015,22:52:37,chinese,male,thin,31,big,clothes,5,7,21,21,Sunny,no,no_kids,2,0,0,1,0,1,0,0
23/11/2015,22:56:54,indian,male,fat,44,big,clothes,5,8,36,18,Sunny,no,no_kids,1,0,0,1,2,1,0,0
23/11/2015,22:56:54,foreigner ,female,moderate,36,big,clothes,6,10,55,19,Sunny,no,no_kids,3,1,0,1,1,1,0,0
23/11/2015,23:05:54,indian,male,fat,50,big,blankets,6,8,43,14,Rainy,no,no_kids,1,0,1,0,2,1,0,0
23/11/2015,23:22:38,indian,male,thin,53,big,clothes,5,7,34,12,Sunny,no,no_kids,1,0,0,1,0,1,0,0
23/11/2015,23:22:38,indian,female,moderate,33,big,clothes,3,7,48,9,Rainy,no,no_kids,1,1,0,0,1,1,0,0
23/11/2015,23:29:33,chinese,male,fat,45,big,clothes,3,9,35,17,Rainy,no,no_kids,2,0,0,0,2,1,0,0
24/11/2015,7:38:23,chinese,male,thin,39,big,blankets,5,7,60,14,Rainy,yes,young,2,0,1,0,0,1,3,1
24/11/2015,9:07:40,foreigner ,female,fat,36,big,clothes,4,8,47,21,Rainy,no,no_kids,3,1,0,0,2,1,0,0
24/11/2015,10:49:42,indian,male,moderate,49,big,clothes,6,10,13,10,Rainy,no,no_kids,1,0,0,0,1,1,0,0
24/11/2015,10:49:42,chinese,male,fat,55,big,clothes,4,10,32,15,Sunny,no,no_kids,2,0,0,1,2,1,0,0
24/11/2015,11:20:14,indian,male,fat,44,big,blankets,4,8,13,14,Rainy,no,no_kids,1,0,1,0,2,1,0,0
24/11/2015,11:26:29,indian,female,fat,45,big,clothes,4,10,55,20,Sunny,no,no_kids,1,1,0,1,2,1,0,0
24/11/2015,12:25:41,chinese,female,fat,37,big,clothes,4,9,26,10,Rainy,no,no_kids,2,1,0,0,2,1,0,0
24/11/2015,12:49:01,indian,male,moderate,55,big,blankets,5,10,14,10,Rainy,no,no_kids,1,0,1,0,1,1,0,0
24/11/2015,14:40:25,indian,male,thin,54,big,clothes,4,8,26,14,Sunny,no,no_kids,1,0,0,1,0,1,0,0
24/11/2015,16:03:37,indian,male,moderate,30,big,clothes,4,9,59,13,Sunny,no,no_kids,1,0,0,1,1,1,0,0
24/11/2015,16:45:13,foreigner ,male,moderate,54,big,clothes,4,9,46,11,Sunny,no,no_kids,3,0,0,1,1,1,0,0
24/11/2015,20:13:57,indian,male,thin,40,big,clothes,5,8,60,12,Sunny,no,no_kids,1,0,0,1,0,1,0,0
24/11/2015,20:13:57,indian,male,fat,34,big,clothes,5,7,58,11,Sunny,no,no_kids,1,0,0,1,2,1,0,0
24/11/2015,20:44:29,chinese,male,fat,35,big,clothes,5,9,54,12,Rainy,no,no_kids,2,0,0,0,2,1,0,0
24/11/2015,21:30:58,indian,male,moderate,52,big,clothes,3,10,51,13,Rainy,no,no_kids,1,0,0,0,1,1,0,0
24/11/2015,22:08:41,indian,male,moderate,39,big,clothes,6,9,59,10,Sunny,yes,baby,1,0,0,1,1,1,1,1
24/11/2015,22:35:22,indian,female,moderate,43,big,clothes,5,9,14,15,Rainy,no,no_kids,1,1,0,0,1,1,0,0
24/11/2015,22:35:22,indian,female,moderate,44,big,clothes,4,8,60,13,Rainy,no,no_kids,1,1,0,0,1,1,0,0
25/11/2015,14:11:15,indian,female,thin,40,big,blankets,3,7,41,17,Sunny,no,no_kids,1,1,1,1,0,1,0,0
25/11/2015,14:11:15,chinese,male,fat,52,big,clothes,4,7,41,14,Rainy,no,no_kids,2,0,0,0,2,1,0,0
25/11/2015,15:27:34,indian,female,fat,39,big,clothes,4,9,24,16,Sunny,no,no_kids,1,1,0,1,2,1,0,0
25/11/2015,16:35:21,indian,female,thin,53,big,clothes,6,10,45,21,Sunny,no,no_kids,1,1,0,1,0,1,0,0
25/11/2015,16:35:21,indian,male,moderate,31,big,clothes,5,9,11,7,Sunny,no,no_kids,1,0,0,1,1,1,0,0
